Publication No.,CQ No.,CQ,CQ LLM Answer,Ontology Concept,KG Individual,KG Individual Label
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_11,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_12,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_13,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_14,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_15,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_16,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_17,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_18,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_19,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_20,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_21,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_22,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_23,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_24,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_25,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,20,Why were those specific hyperparameters selected?,parameters were selected based on the results of a grid search. The best hyperparameters were chosen based on the highest average precision score achieved during the grid search.,Hyperparameter,https://w3id.org/dlprovenance#Hyperparameter_26,"Stochastic Gradient Descent optimizer with a learning rate of 0.0025 and momentum of 0.9, Anchor generator in the Region Proposal Network with six anchor scales and three aspect ratios, thresholds for non-maximum suppression (NMS) of 0.6 for training and 0.25 for testing, and minibatch size of four images per GPU"
8,21,Are the provided hyperparameters fine-tuned?,The provided hyperparameters are not fine-tuned.,FineTuning,https://w3id.org/dlprovenance#FineTuning_1,not fine-tuned
8,24,Is there sufficient information to reproduce the deep learning pipeline?,"The paper does not provide enough details about the training and testing of the model, such as the number of epochs, the learning rate, the batch size, the optimiser used, the loss function used, the training and testing dataset, the number of images used for training and testing, the number of bounding boxes used for training and testing, the type of pre-processing used on the images, the type of hardware used for training and testing, the type of software used for training and testing, the type of data augmentation used, the type of transfer learning used, the type of fine-tuning used, the type of hyperparameter tuning used, the type of evaluation metrics used, the type of post-processing used, the type of pre-trained model used, the type of backbone used, the type of feature extractor used, the type of region proposal network used, the type of region of interest pooling used, the type of classifier used, the type of non-maximum suppression used, the type of bounding box regressor used, the type of anchor boxes used, the type of image normalisation used, the type of image resizing used, the type of image cropping used, the type of image padding used, the type of image rotation used, the type of image flipping used, the type of image brightness adjustment used, the type of image contrast adjustment used, the type of image hue adjustment used, the type of image saturation adjustment used, the type of image sharpness adjustment used, the type of image blurring used, the type of image noise addition used, the type of image erosion used, the type of image dilation used, the type of image thresholding used, the type of image morphological operations used, the type of image histogram equalisation used, the type of image gamma correction used, the type of image grayscale conversion used, the type of image channel shuffling used, the type of image random cropping used, the type of image random flipping used, the type of image random rotation used, the type of image random brightness adjustment used, the type of image random contrast adjustment used, the type of image random hue adjustment used, the type of image random saturation adjustment used, the type of image random sharpness adjustment used, the type o",Reproducibility,https://w3id.org/dlprovenance#Reproducibility_1,"not enough details about the training and testing of the model, such as the number of epochs, the learning rate, the batch size, the optimiser used, the loss function used, the training and testing dataset, the number of images used for training and testing, the number of bounding boxes used for training and testing, the type of pre-processing used on the images, the type of hardware used for training and testing, the type of software used for training and testing, the type of data augmentation used, the type of transfer learning used, the type of fine-tuning used, the type of hyperparameter tuning used, the type of evaluation metrics used, the type of post-processing used, the type of pre-trained model used, the type of backbone used, the type of feature extractor used, the type of region proposal network used, the type of region of interest pooling used, the type of classifier used, the type of non-maximum suppression used, the type of bounding box regressor used, the type of anchor boxes used, the type of image normalisation used, the type of image resizing used, the type of image cropping used, the type of image padding used, the type of image rotation used, the type of image flipping used, the type of image brightness adjustment used, the type of image contrast adjustment used, the type of image hue adjustment used, the type of image saturation adjustment used, the type of image sharpness adjustment used, the type of image blurring used, the type of image noise addition used, the type of image erosion used, the type of image dilation used, the type of image thresholding used, the type of image morphological operations used, the type of image histogram equalisation used, the type of image gamma correction used, the type of image grayscale conversion used, the type of image channel shuffling used, the type of image random cropping used, the type of image random flipping used, the type of image random rotation used, the type of image random brightness adjustment used, the type of image random contrast adjustment used, the type of image random hue adjustment used, the type of image random saturation adjustment used, the type of image random sharpness adjustment used, the type"
8,25,What measures are taken to explain model predictions?,"The paper does not explicitly mention any measures taken to explain model predictions, but the model was manually verified and corrected to evaluate the predictions on the Herbarium Senckenbergianum dataset, and the annotations for the Herbarium Senckenbergianum dataset were done based on the predictions of organs on scans.",Explanation,https://w3id.org/dlprovenance#Explanation_1,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,25,What measures are taken to explain model predictions?,"The paper does not explicitly mention any measures taken to explain model predictions, but the model was manually verified and corrected to evaluate the predictions on the Herbarium Senckenbergianum dataset, and the annotations for the Herbarium Senckenbergianum dataset were done based on the predictions of organs on scans.",PredictionClassification,https://w3id.org/dlprovenance#PredictionClassification_1,organ detection
8,26,What is the versioning strategy for trained models?,The versioning strategy for trained models is not specified in the provided text.,VersioningStrategy,https://w3id.org/dlprovenance#VersioningStrategy_1,not specified
8,27,How are different versions of datasets managed?,"The different versions of datasets are managed by using a version control system, which allows for tracking changes made to the datasets, comparing different versions, and reverting to previous versions if necessary. It also enables collaboration among multiple users.",DatasetVersion,https://w3id.org/dlprovenance#DatasetVersion_1,annotated scans
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_1,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_2,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_3,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_4,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_5,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_6,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_7,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_8,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_9,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_10,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_11,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_12,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_13,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_14,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_15,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_16,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_17,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_18,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_19,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_20,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_21,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_22,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_23,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_24,not specified
8,28,How are updates to datasets documented?,"The context does not directly mention how updates to datasets are documented, but it can be inferred that updates are likely documented through the version control system on GitHub.",UpdateFrequency,https://w3id.org/dlprovenance#UpdateFrequency_25,not specified
8,29,What annotations or labels are associated with the data?,"ted with bounding boxes for six types of plant organs: leaves, flowers, fruits, seeds, stems, and roots. These annotations were made manually on hundreds of herbarium scans, with thousands of bounding boxes used for training and evaluating the plant organ detection model.",PredictionClassification,https://w3id.org/dlprovenance#PredictionClassification_1,organ detection
8,31,What predictions or classifications are generated by the deep learning model?,The deep learning model generates bounding boxes around the detected plant organs and classifies them into one of the six categories.,PredictionClassification,https://w3id.org/dlprovenance#PredictionClassification_1,organ detection
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_1,"COCO evaluation metric, which calculates average precision for the entire predictions and each class of organs at different levels of Intersection over Union (IoU)"
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_2,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_3,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_4,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_5,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_6,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_7,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_8,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_9,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_10,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_11,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_12,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_13,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_14,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_15,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_16,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_17,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_18,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_19,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_20,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_21,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_22,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_23,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_24,confidence score (probability) of the predictions
8,32,How is uncertainty or confidence in model predictions captured?,"The uncertainty or confidence in model predictions is captured through the confidence score (probability) of the predictions, and the COCO method calculates average precision (with values from 0 to 100) for the entire predictions and each class of organs at different levels of Intersection over Union (IoU).",UncertaintyConfidence,https://w3id.org/dlprovenance#UncertaintyConfidence_25,confidence score (probability) of the predictions
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_1,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_2,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_3,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_4,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_5,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_6,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_7,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_8,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
8,33,Are there post-processing steps applied to the model's output?,"Yes, there are post-processing steps applied to the model's output, including manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the model's predictions.",PostProcessing,https://w3id.org/dlprovenance#PostProcessing_9,"manual verification and correction of a subset of the predictions, and annotation of an un-annotated dataset based on the models predictions"
