Publication No.,CQ No.,CQ,CQ LLM Answer,Ontology Concept,KG Individual,KG Individual Label
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_337,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_338,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_339,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_340,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_341,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_342,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_343,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_344,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_345,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_346,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_347,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_348,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_349,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_350,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_351,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_352,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_353,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_354,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_355,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_356,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_357,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_358,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_359,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_360,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_361,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_362,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_363,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_364,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_365,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_366,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_367,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_368,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_369,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_370,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_371,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_372,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_373,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_374,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_375,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_376,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_377,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_378,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_379,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_380,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_381,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_382,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_383,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_384,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_385,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_386,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_387,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_388,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_389,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_390,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_391,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_392,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_393,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_394,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_395,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_396,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_397,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_398,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_399,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_400,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_401,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_402,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_403,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_404,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_405,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_406,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_407,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_408,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_409,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_410,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_411,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_412,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_413,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_414,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_415,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_416,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_417,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_418,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_419,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_420,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_421,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_422,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_423,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_424,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_425,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_426,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_427,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_428,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_429,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_430,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_431,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_432,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_433,not provided
